CAS,Name,Formula,Mw,Elements,InChi,SMILES,alkane,methyl,alkene,alkyne,alcohols,amines,nitriles,aromatics,alkyl halides,esters,ketones,aldehydes,carboxylic acids,ether,acyl halides,amides,nitro
14027-78-2,Dipentyl hexanedioate,C16H30O4,286.2144094454568,"['C', 'H', 'O']","InChI=1/C16H30O4/c1-3-5-9-13-19-15(17)11-7-8-12-16(18)20-14-10-6-4-2/h3-14H2,1-2H3",CCCCCOC(=O)CCCCC(=O)OCCCCC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140-28-3,"1,2-Ethanediamine, N,N'-bis(phenylmethyl)-",C16H20N2,240.162648653644,"['C', 'H', 'N']","InChI=1/C16H20N2/c1-3-7-15(8-4-1)13-17-11-12-18-14-16-9-5-2-6-10-16/h1-10,17-18H,11-14H2",C(CNCc1ccccc1)NCc2ccccc2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140-29-4,Benzeneacetonitrile,C8H7N,117.057849230105,"['C', 'H', 'N']","InChI=1/C8H7N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6H2",N#CCc1ccccc1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14032-62-3,"Butyric acid, 4-hydroxy-2-mercapto-, &#947;-lactone",C4H6O2S,118.0088506069914,"['C', 'H', 'O', 'S']","InChI=1/C4H6O2S/c5-4-3(7)1-2-6-4/h3,7H,1-2H2",SC1CCOC1=O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140-38-5,N-(4-chlorophenyl)urea,C7H7ClN2O,170.0246905364787,"['C', 'H', 'Cl', 'N', 'O']","InChI=1/C7H7ClN2O/c8-5-1-3-6(4-2-5)10-7(9)11/h1-4H,(H3,9,10,11)/f/h10H,9H2",NC(=O)Nc1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140-40-9,2-Acetamide-5-nitrothiazole,C5H5N3O3S,187.0051622076201,"['C', 'H', 'N', 'O', 'S']","InChI=1/C5H5N3O3S/c1-3(9)7-5-6-2-4(12-5)8(10)11/h2H,1H3,(H,6,7,9)/f/h7H",CC(=O)Nc1sc(cn1)[N+]([O-])=O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
140-50-1,"N,n'-p-phenylene-bisacetamide",C10H12N2O2,192.0898776348754,"['C', 'H', 'N', 'O']","InChI=1/C10H12N2O2/c1-7(13)11-9-3-5-10(6-4-9)12-8(2)14/h3-6H,1-2H3,(H,11,13)(H,12,14)/f/h11-12H",CC(=O)Nc1ccc(NC(C)=O)cc1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1405-10-3,Neomycin sulfate (more than 75% b form),H2O4S.W99,17912.69175089718,"['H', 'O', 'S', 'W']","InChI=1/C23H46N6O13.H2O4S/c24-2-7-13(32)15(34)10(28)21(37-7)40-18-6(27)1-5(26)12(31)20(18)42-23-17(36)19(9(4-30)39-23)41-22-11(29)16(35)14(33)8(3-25)38-22;1-5(2,3)4/h5-23,30-36H,1-4,24-29H2;(H2,1,2,3,4)/t5-,6+,7-,8+,9-,10-,11-,12+,13-,14-,15-,16-,17-,18-,19-,20-,21-,22?,23+;/m1./s1/f/h;1-2H",NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]3O[C@H](CO)[C@@H](OC4O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O.O[S](O)(=O)=O,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140-53-4,"Benzeneacetonitrile, 4-chloro-",C8H6ClN,151.018876880236,"['C', 'H', 'Cl', 'N']","InChI=1/C8H6ClN/c9-8-3-1-7(2-4-8)5-6-10/h1-4H,5H2",Clc1ccc(CC#N)cc1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14062-18-1,4-Methoxyphenylacetic acid ethyl ester,C11H14O3,194.0942943100611,"['C', 'H', 'O']","InChI=1/C11H14O3/c1-3-14-11(12)8-9-4-6-10(13-2)7-5-9/h4-7H,3,8H2,1-2H3",CCOC(=O)Cc1ccc(OC)cc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14062-19-2,Ethyl-p-tolylacetate,C11H14O2,178.0993796904894,"['C', 'H', 'O']","InChI=1/C11H14O2/c1-3-13-11(12)8-10-6-4-9(2)5-7-10/h4-7H,3,8H2,1-2H3",CCOC(=O)Cc1ccc(C)cc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14062-34-1,3-Aminobenzhydrazide,C7H9N3O,151.0745619230187,"['C', 'H', 'N', 'O']","InChI=1/C7H9N3O/c8-6-3-1-2-5(4-6)7(11)10-9/h1-4H,8-9H2,(H,10,11)/f/h10H",NNC(=O)c1cccc(N)c1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14064-83-6,4-Hydroxy-4'-nitrostilbene,C14H11NO3,241.0738932177761,"['C', 'H', 'N', 'O']","InChI=1/C14H11NO3/c16-14-9-5-12(6-10-14)2-1-11-3-7-13(8-4-11)15(17)18/h1-10,16H/b2-1+",Oc1ccc(cc1)/C=C/c2ccc(cc2)[N+]([O-])=O,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140-65-8,Pramoxine,C17H27NO3,293.1990937336001,"['C', 'H', 'N', 'O']","InChI=1/C17H27NO3/c1-2-3-12-20-16-5-7-17(8-6-16)21-13-4-9-18-10-14-19-15-11-18/h5-8H,2-4,9-15H2,1H3",CCCCOc1ccc(OCCCN2CCOCC2)cc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140-66-9,"Phenol, 4-(1,1,3,3-tetramethylbutyl)-",C14H22O,206.1670653288297,"['C', 'H', 'O']","InChI=1/C14H22O/c1-13(2,3)10-14(4,5)11-6-8-12(15)9-7-11/h6-9,15H,10H2,1-5H3",CC(C)(C)CC(C)(C)c1ccc(O)cc1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140-67-0,"Benzene, 1-methoxy-4-(2-propenyl)-",C10H12O,148.0888150064397,"['C', 'H', 'O']","InChI=1/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3,5-8H,1,4H2,2H3",COc1ccc(CC=C)cc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140690-56-8,"2,4-Bis(trifluoromethyl)benzyl bromide",C9H5BrF6,305.9478817516302,"['C', 'H', 'Br', 'F']","InChI=1/C9H5BrF6/c10-4-5-1-2-6(8(11,12)13)3-7(5)9(14,15)16/h1-3H,4H2",FC(F)(F)c1ccc(CBr)c(c1)C(F)(F)F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14072-86-7,"Cyclohexene, 4,4-dimethyl-",C8H14,110.109550451346,"['C', 'H']","InChI=1/C8H14/c1-8(2)6-4-3-5-7-8/h3-4H,5-7H2,1-2H3",CC1(C)CCC=CC1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140-75-0,"Benzenemethanamine, 4-fluoro-",C7H8FN,125.06407742508318,"['C', 'H', 'F', 'N']","InChI=1/C7H8FN/c8-7-3-1-6(5-9)2-4-7/h1-4H,5,9H2",NCc1ccc(F)cc1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140-76-1,2-Methyl-5-vinylpyridine,C8H9N,119.073499294583,"['C', 'H', 'N']","InChI=1/C8H9N/c1-3-8-5-4-7(2)9-6-8/h3-6H,1H2,2H3",Cc1ccc(C=C)cn1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140-77-2,Cyclopentanepropanoic acid,C8H14O2,142.0993796904894,"['C', 'H', 'O']","InChI=1/C8H14O2/c9-8(10)6-5-7-3-1-2-4-7/h7H,1-6H2,(H,9,10)/f/h9H",OC(=O)CCC1CCCC1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
140-79-4,"Piperazine, 1,4-dinitroso-",C4H8N4O2,144.0647255147834,"['C', 'H', 'N', 'O']",InChI=1/C4H8N4O2/c9-5-7-1-2-8(6-10)4-3-7/h1-4H2,O=NN1CCN(CC1)N=O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140-80-7,"1,4-Pentanediamine, N1,N1-diethyl-",C9H22N2,158.178298718122,"['C', 'H', 'N']","InChI=1/C9H22N2/c1-4-11(5-2)8-6-7-9(3)10/h9H,4-8,10H2,1-3H3",CCN(CC)CCCC(C)N,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140-87-4,"Alpha-cyanoacetic acid, hydrazide",C3H5N3O,99.0432617940627,"['C', 'H', 'N', 'O']","InChI=1/C3H5N3O/c4-2-1-3(7)6-5/h1,5H2,(H,6,7)/f/h6H",NNC(=O)CC#N,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140-88-5,"2-Propenoic acid, ethyl ester",C5H8O2,100.0524294970554,"['C', 'H', 'O']","InChI=1/C5H8O2/c1-3-5(6)7-4-2/h3H,1,4H2,2H3",CCOC(=O)C=C,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14090-77-8,Alpha-benzil monoxime,C14H11NO2,225.0789785982044,"['C', 'H', 'N', 'O']","InChI=1/C14H11NO2/c16-14(12-9-5-2-6-10-12)13(15-17)11-7-3-1-4-8-11/h1-10,17H/b15-13-",O/N=C(/c1ccccc1)C(=O)c2ccccc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14094-11-2,tert-Butyl methyl sulfoxide,C5H12OS,120.0608861808537,"['C', 'H', 'O', 'S']","InChI=1/C5H12OS/c1-5(2,3)7(4)6/h1-4H3",C[S](=O)C(C)(C)C,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141-02-6,"2-Butenedioic acid(e),di-(2-ethylhexyl) ester",C20H36O4,340.26135963889084,"['C', 'H', 'O']","InChI=1/C20H36O4/c1-5-9-11-17(7-3)15-23-19(21)13-14-20(22)24-16-18(8-4)12-10-6-2/h13-14,17-18H,5-12,15-16H2,1-4H3/b14-13+",CCCCC(CC)COC(=O)\C=C\C(=O)OCC(CC)CCCC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-04-8,"Hexanedioic acid, bis(2-methylpropyl) ester",C14H26O4,258.1831093165008,"['C', 'H', 'O']","InChI=1/C14H26O4/c1-11(2)9-17-13(15)7-5-6-8-14(16)18-10-12(3)4/h11-12H,5-10H2,1-4H3",CC(C)COC(=O)CCCCC(=O)OCC(C)C,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-05-9,"2-Butenedioic acid (Z)-, diethyl ester",C8H12O4,172.0735588651548,"['C', 'H', 'O']","InChI=1/C8H12O4/c1-3-11-7(9)5-6-8(10)12-4-2/h5-6H,3-4H2,1-2H3/b6-5-",CCOC(=O)\C=C/C(=O)OCC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-06-0,"Pentanoic acid, propyl ester",C8H16O2,144.1150297549674,"['C', 'H', 'O']","InChI=1/C8H16O2/c1-3-5-6-8(9)10-7-4-2/h3-7H2,1-2H3",CCCCC(=O)OCCC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14107-97-2,"2,4,6-Trimethoxytoluene",C10H14O3,182.0942943100611,"['C', 'H', 'O']","InChI=1/C10H14O3/c1-7-9(12-3)5-8(11-2)6-10(7)13-4/h5-6H,1-4H3",COc1cc(OC)c(C)c(OC)c1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-10-6,"3,5,9-Undecatrien-2-one, 6,10-dimethyl-",C13H20O,192.1514152643517,"['C', 'H', 'O']","InChI=1/C13H20O/c1-11(2)7-5-8-12(3)9-6-10-13(4)14/h6-7,9-10H,5,8H2,1-4H3/b10-6+,12-9+",CC(C)=CCC\C(C)=C\C=C\C(C)=O,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141106-52-7,"2,4-Difluorophenyl isothiocyanate",C7H3F2NS,170.9954266010414,"['C', 'H', 'F', 'N', 'S']",InChI=1/C7H3F2NS/c8-5-1-2-7(10-4-11)6(9)3-5/h1-3H,Fc1ccc(N=C=S)c(F)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14113-01-0,Hexanedioic acid monoethyl ester,C10H18O4,202.1205090585888,"['C', 'H', 'O']","InChI=1/C10H18O4/c1-2-14-10(13)8-6-4-3-5-7-9(11)12/h2-8H2,1H3,(H,11,12)/f/h11H",CCOC(=O)CCCCCCC(O)=O,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
141-18-4,di(Butoxyethyl)adipate,C18H34O6,346.2355388135562,"['C', 'H', 'O']","InChI=1/C18H34O6/c1-3-5-11-21-13-15-23-17(19)9-7-8-10-18(20)24-16-14-22-12-6-4-2/h3-16H2,1-2H3",CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-19-5,"Decanedioic acid, di-(2-butoxyethyl) ester",C22H42O6,402.2981390714682,"['C', 'H', 'O']","InChI=1/C22H42O6/c1-3-5-15-25-17-19-27-21(23)13-11-9-7-8-10-12-14-22(24)28-20-18-26-16-6-4-2/h3-20H2,1-2H3",CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-20-8,2-(2-Hydroxyethoxy)ethyl laurate,C16H32O4,288.2300595099348,"['C', 'H', 'O']","InChI=1/C16H32O4/c1-2-3-4-5-6-7-8-9-10-11-16(18)20-15-14-19-13-12-17/h17H,2-15H2,1H3",CCCCCCCCCCCC(=O)OCCOCCO,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-24-2,Methyl ricinoleate,C19H36O3,312.2664450193191,"['C', 'H', 'O']","InChI=1/C19H36O3/c1-3-4-5-12-15-18(20)16-13-10-8-6-7-9-11-14-17-19(21)22-2/h10,13,18,20H,3-9,11-12,14-17H2,1-2H3/b13-10-/t18-/m1/s1",CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OC,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-28-6,"Hexanedioic acid, diethyl ester",C10H18O4,202.1205090585888,"['C', 'H', 'O']","InChI=1/C10H18O4/c1-3-13-9(11)7-5-6-8-10(12)14-4-2/h3-8H2,1-2H3",CCOC(=O)CCCCC(=O)OCC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-30-0,"Pyridazine, 3,6-dichloro-",C4H2Cl2N2,147.95950343808198,"['C', 'H', 'Cl', 'N']",InChI=1/C4H2Cl2N2/c5-3-1-2-4(6)8-7-3/h1-2H,Clc1ccc(Cl)nn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14130-05-3,1-Aminononadecane,C19H41N,283.323900326231,"['C', 'H', 'N']","InChI=1/C19H41N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20/h2-20H2,1H3",CCCCCCCCCCCCCCCCCCCN,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141-32-2,"2-Propenoic acid, butyl ester",C7H12O2,128.0837296260114,"['C', 'H', 'O']","InChI=1/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",CCCCOC(=O)C=C,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-37-7,"7-Oxabicyclo[4.1.0]heptane-3-carboxylic acid, 4-methyl-, 4-methyl-7-oxabicyclo-[4.1.0]heptyl methyl ester",C16H24O4,280.1674592520228,"['C', 'H', 'O']","InChI=1/C16H24O4/c1-8-3-12-14(19-12)5-10(8)7-18-16(17)11-6-15-13(20-15)4-9(11)2/h8-15H,3-7H2,1-2H3",CC1CC2OC2CC1COC(=O)C3CC4OC4CC3C,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-43-5,Ethanolamine,C2H7NO,61.0527638496767,"['C', 'H', 'N', 'O']","InChI=1/C2H7NO/c3-1-2-4/h4H,1-3H2",NCCO,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14143-55-6,"2-Pyridinecarboxylic acid, 4-amino-3,5,6-trichloro-, methyl ester",C7H5Cl3N2O2,253.9416604563124,"['C', 'H', 'Cl', 'N', 'O']","InChI=1/C7H5Cl3N2O2/c1-14-7(13)5-2(8)4(11)3(9)6(10)12-5/h1H3,(H2,11,12)/f/h11H2",COC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141483-15-0,2-Fluoro-5-(trifluoromethyl)phenol,C7H4F4O,180.0198273994845,"['C', 'H', 'F', 'O']","InChI=1/C7H4F4O/c8-5-2-1-4(3-6(5)12)7(9,10)11/h1-3,12H",Oc1cc(ccc1F)C(F)(F)F,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14152-56-8,"3-Hydroxy-2-quinoxalineacetic acid, ethyl ester",C12H12N2O3,232.08479225444708,"['C', 'H', 'N', 'O']","InChI=1/C12H12N2O3/c1-2-17-11(15)7-10-12(16)14-9-6-4-3-5-8(9)13-10/h3-6H,2,7H2,1H3,(H,14,16)/f/h14H",CCOC(=O)CC1=Nc2ccccc2NC1=O,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-57-1,"Silane, trichloropropyl-",C3H7Cl3Si,175.93825980743742,"['C', 'H', 'Cl', 'Si']","InChI=1/C3H7Cl3Si/c1-2-3-7(4,5)6/h2-3H2,1H3",CCC[Si](Cl)(Cl)Cl,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141-62-8,"Tetrasiloxane, decamethyl-",C10H30O3Si4,310.1272009645027,"['C', 'H', 'O', 'Si']","InChI=1/C10H30O3Si4/c1-14(2,3)11-16(7,8)13-17(9,10)12-15(4,5)6/h1-10H3",C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141-63-9,Dodecamethylpentasiloxane,C12H36O4Si5,384.1459923121628,"['C', 'H', 'O', 'Si']","InChI=1/C12H36O4Si5/c1-17(2,3)13-19(7,8)15-21(11,12)16-20(9,10)14-18(4,5)6/h1-12H3",C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141-64-0,"2-Octene, 1-chloro-5,5,7,7-tetramethyl",C12H23Cl,202.148828423867,"['C', 'H', 'Cl']","InChI=1/C12H23Cl/c1-11(2,3)10-12(4,5)8-6-7-9-13/h6-7H,8-10H2,1-5H3/b7-6+",CC(C)(C)CC(C)(C)C\C=C\CCl,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141-66-2,Dicrotophos,C8H16NO5P,237.07660961654148,"['C', 'H', 'N', 'O', 'P']","InChI=1/C8H16NO5P/c1-7(6-8(10)9(2)3)14-15(11,12-4)13-5/h6H,1-5H3/b7-6+",CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141-70-8,"Heptane, 2,2,6,6-tetramethyl-4-methylene-",C12H24,168.187800773736,"['C', 'H']","InChI=1/C12H24/c1-10(8-11(2,3)4)9-12(5,6)7/h1,8-9H2,2-7H3",CC(C)(C)CC(=C)CC(C)(C)C,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141-73-1,4-Methoxy-4-methyl-2-pentanol,C7H16O2,132.1150297549674,"['C', 'H', 'O']","InChI=1/C7H16O2/c1-6(8)5-7(2,3)9-4/h6,8H,5H2,1-4H3",COC(C)(C)CC(C)O,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14173-25-2,"Disulfide, methyl phenyl",C7H8S2,156.00674260674,"['C', 'H', 'S']","InChI=1/C7H8S2/c1-8-9-7-5-3-2-4-6-7/h2-6H,1H3",CSSc1ccccc1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141-76-4,"Propanoic acid, 3-iodo-",C3H5IO2,199.9334263393384,"['C', 'H', 'I', 'O']","InChI=1/C3H5IO2/c4-2-1-3(5)6/h1-2H2,(H,5,6)/f/h5H",OC(=O)CCI,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141776-91-2,"3,5-Difluorobenzyl bromide",C7H5BrF2,205.9542691006734,"['C', 'H', 'Br', 'F']","InChI=1/C7H5BrF2/c8-4-5-1-6(9)3-7(10)2-5/h1-3H,4H2",Fc1cc(F)cc(CBr)c1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14178-15-5,2-Phenoxypyridine-3-carbonitrile,C12H8N2O,196.0636628863477,"['C', 'H', 'N', 'O']",InChI=1/C12H8N2O/c13-9-10-5-4-8-14-12(10)15-11-6-2-1-3-7-11/h1-8H,N#Cc1cccnc1Oc2ccccc2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-78-6,Ethyl acetate,C4H8O2,88.0524294970554,"['C', 'H', 'O']","InChI=1/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141-79-7,"3-Penten-2-one, 4-methyl-",C6H10O,98.0731649419617,"['C', 'H', 'O']","InChI=1/C6H10O/c1-5(2)4-6(3)7/h4H,1-3H3",CC(C)=CC(C)=O,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141-82-2,Malonic acid,C3H4O4,104.0109586072428,"['C', 'H', 'O']","InChI=1/C3H4O4/c4-2(5)1-3(6)7/h1H2,(H,4,5)(H,6,7)/f/h4,6H",OC(=O)CC(O)=O,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141-84-4,2-Thioxo-4-thiazolidinone,C3H3NOS2,132.9656060695487,"['C', 'H', 'N', 'O', 'S']","InChI=1/C3H3NOS2/c5-2-1-7-3(6)4-2/h1H2,(H,4,5,6)/f/h4H",O=C1CSC(=S)N1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141-85-5,3-Chloroaniline hydrochloride,C6H7Cl2N,162.99555459484498,"['C', 'H', 'Cl', 'N']","InChI=1/C6H6ClN.ClH/c7-5-2-1-3-6(8)4-5;/h1-4H,8H2;1H/fC6H6ClN.Cl.H/h;1h;/q;-1;+1",[H+].[Cl-].Nc1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141-91-3,"Morpholine, 2,6-dimethyl-",C6H13NO,115.0997140431107,"['C', 'H', 'N', 'O']","InChI=1/C6H13NO/c1-5-3-7-4-6(2)8-5/h5-7H,3-4H2,1-2H3",CC1CNCC(C)O1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
